cycle_id,cooler_condition_pct,valve_condition_pct,internal_pump_leakage,hydraulic_accumulator_bar,stable_flag,device_id,source_format,plant,line,source_timestamp,processed_at,ps1_sample_count,ps1_expected_samples,ps1_mean,ps1_min,ps1_max,ps1_std,ps1_first,ps1_last,ps2_sample_count,ps2_expected_samples,ps2_mean,ps2_min,ps2_max,ps2_std,ps2_first,ps2_last,ps3_sample_count,ps3_expected_samples,ps3_mean,ps3_min,ps3_max,ps3_std,ps3_first,ps3_last,ps4_sample_count,ps4_expected_samples,ps4_mean,ps4_min,ps4_max,ps4_std,ps4_first,ps4_last,ps5_sample_count,ps5_expected_samples,ps5_mean,ps5_min,ps5_max,ps5_std,ps5_first,ps5_last,ps6_sample_count,ps6_expected_samples,ps6_mean,ps6_min,ps6_max,ps6_std,ps6_first,ps6_last,eps1_sample_count,eps1_expected_samples,eps1_mean,eps1_min,eps1_max,eps1_std,eps1_first,eps1_last,fs1_sample_count,fs1_expected_samples,fs1_mean,fs1_min,fs1_max,fs1_std,fs1_first,fs1_last,fs2_sample_count,fs2_expected_samples,fs2_mean,fs2_min,fs2_max,fs2_std,fs2_first,fs2_last,ts1_sample_count,ts1_expected_samples,ts1_mean,ts1_min,ts1_max,ts1_std,ts1_first,ts1_last,ts2_sample_count,ts2_expected_samples,ts2_mean,ts2_min,ts2_max,ts2_std,ts2_first,ts2_last,ts3_sample_count,ts3_expected_samples,ts3_mean,ts3_min,ts3_max,ts3_std,ts3_first,ts3_last,ts4_sample_count,ts4_expected_samples,ts4_mean,ts4_min,ts4_max,ts4_std,ts4_first,ts4_last,vs1_sample_count,vs1_expected_samples,vs1_mean,vs1_min,vs1_max,vs1_std,vs1_first,vs1_last,ce_sample_count,ce_expected_samples,ce_mean,ce_min,ce_max,ce_std,ce_first,ce_last,cp_sample_count,cp_expected_samples,cp_mean,cp_min,cp_max,cp_std,cp_first,cp_last,se_sample_count,se_expected_samples,se_mean,se_min,se_max,se_std,se_first,se_last,quality_status,quality_reason
500,3,90,2,100,0,UCI_HYDRAULIC_RIG_001,uci_hydraulic_cycle_matrix,UCI_TEST_RIG,HYDRAULIC_TEST_BENCH,2026-01-01T08:19:00Z,2026-01-01T08:19:01Z,6000,6000,180.3783400000009,140.39,189.74,17.583504245399755,145.18,188.15,6000,6000,130.90787183333353,0.0,165.79,58.95600913153971,119.81,165.1,6000,6000,0.8402524999999872,0.0,10.484,0.7567954657456963,1.945,0.781,6000,6000,0.0,0.0,0.0,0.0,0.0,0.0,6000,6000,8.413125333333353,8.356,8.469,0.02292226421164194,8.45,8.432,6000,6000,8.368877499999948,8.315,8.425,0.022121921035819895,8.402,8.391,6000,6000,2732.252300000078,2202.0,2854.4,236.45130172558711,2263.6,2840.4,600,600,2.083963333333338,0.0,19.569,2.7770368244821264,8.946,1.171,600,600,8.953016666666676,8.844,9.024,0.02580101825756954,8.944,8.929,60,60,57.108233333333374,56.516,57.395,0.24177559049290384,57.25,57.293,60,60,60.421716666666654,60.168,60.852,0.19301849315691186,60.84,60.168,60,60,58.587283333333325,58.445,58.719,0.06530764008220903,58.707,58.719,60,60,52.4860333333333,52.461,52.512,0.012258468766415714,52.469,52.461,60,60,0.7409833333333337,0.634,0.799,0.04077116448063931,0.687,0.799,60,60,18.859083333333338,18.484,19.303,0.19336724449331588,19.152,19.303,60,60,1.4734666666666667,1.435,1.512,0.017194270494938352,1.5,1.508,60,60,19.580849999999987,0.0,65.319,21.95337089966993,64.916,11.375,valid,
501,3,90,2,100,0,UCI_HYDRAULIC_RIG_001,uci_hydraulic_cycle_matrix,UCI_TEST_RIG,HYDRAULIC_TEST_BENCH,2026-01-01T08:20:00Z,2026-01-01T08:20:01Z,6000,6000,173.06077500000058,140.53,189.75,21.262263149103983,188.34,145.13,6000,6000,122.83006533333342,0.0,165.64,56.88742015036328,165.2,119.75,6000,6000,1.0756031666666617,0.0,10.719,0.9500931774643384,0.937,1.734,6000,6000,0.03429600000000001,0.0,4.995,0.21688175349676908,0.0,0.441,6000,6000,8.40332333333332,8.351,8.46,0.022625128470248997,8.41,8.372,6000,6000,8.35978883333327,8.307,8.413,0.021939525954436774,8.37,8.332,6000,6000,2637.4494333333546,2200.0,2850.4,282.347167443745,2840.0,2261.8,600,600,3.27932,0.0,20.479,3.532709877615058,10.171,7.416,600,600,8.935744999999994,8.862,8.998,0.02451751392675412,8.913,8.944,60,60,57.10320000000001,56.422,57.301,0.26027695809513046,57.266,57.289,60,60,60.26718333333333,59.988,60.652,0.18658487337335597,60.176,60.652,60,60,58.8160833333333,58.621,58.961,0.08874096596019178,58.715,58.961,60,60,52.5255833333333,52.449,52.574,0.03801930449290582,52.457,52.527,60,60,0.7592,0.658,0.846,0.05330176325509029,0.823,0.659,60,60,19.317083333333326,18.784,19.665,0.23217901419544434,19.222,19.645,60,60,1.5146166666666667,1.462,1.549,0.022389534227800538,1.501,1.549,60,60,29.35434999999999,0.0,93.367,28.933324874600096,11.375,65.206,valid,
502,3,90,2,100,0,UCI_HYDRAULIC_RIG_001,uci_hydraulic_cycle_matrix,UCI_TEST_RIG,HYDRAULIC_TEST_BENCH,2026-01-01T08:21:00Z,2026-01-01T08:21:01Z,6000,6000,172.59913333333412,140.26,189.69,21.34237063401351,145.03,145.1,6000,6000,122.80186599999975,0.0,165.56,56.77860583290827,119.86,119.96,6000,6000,1.0790411666666633,0.0,10.289,0.939084857117174,1.758,1.828,6000,6000,0.08185549999999998,0.0,1.963,0.26870311593622365,0.336,0.0,6000,6000,8.400687166666662,8.351,8.451,0.02203002925562568,8.378,8.407,6000,6000,8.358203833333244,8.305,8.415,0.021543521203752428,8.331,8.364,6000,6000,2630.031200000059,2196.0,2851.4,284.84457898812667,2261.8,2260.6,600,600,3.2891166666666676,0.0,20.479,3.5670673461742295,8.351,7.301,600,600,8.934035000000009,8.857,9.007,0.023711336686891658,8.956,8.958,60,60,57.10863333333337,56.52,57.383,0.2330468758161834,57.301,57.383,60,60,60.39456666666669,60.137,60.73,0.18134370089172397,60.707,60.73,60,60,58.86658333333336,58.77,58.965,0.04521747512297866,58.957,58.871,60,60,52.641383333333316,52.527,52.727,0.04197379798772224,52.535,52.676,60,60,0.722416666666667,0.627,0.795,0.048803407656331295,0.699,0.662,60,60,19.04706666666667,18.75,19.676,0.2087462872229792,19.66,18.929,60,60,1.4983000000000004,1.473,1.559,0.018416370757139026,1.554,1.483,60,60,30.398333333333323,0.0,93.842,29.30144869309578,65.206,65.004,valid,
503,3,90,2,100,0,UCI_HYDRAULIC_RIG_001,uci_hydraulic_cycle_matrix,UCI_TEST_RIG,HYDRAULIC_TEST_BENCH,2026-01-01T08:22:00Z,2026-01-01T08:22:01Z,6000,6000,172.5891650000015,140.16,189.71,21.339648841727062,144.99,145.08,6000,6000,122.80454249999967,0.0,165.56,56.779573797639884,119.79,119.83,6000,6000,1.081414333333326,0.0,10.391,0.9491601621943502,1.844,1.937,6000,6000,0.0015044999999999995,0.0,0.372,0.019356534443290094,0.0,0.0,6000,6000,8.404402166666626,8.354,8.462,0.022067047553690673,8.432,8.408,6000,6000,8.361623666666619,8.311,8.422,0.021580793814543326,8.381,8.357,6000,6000,2631.241066666716,2197.8,2853.2,284.9329455926597,2260.4,2265.4,600,600,3.28057666666667,0.0,20.479,3.5414545346732162,8.313,7.37,600,600,8.934545000000004,8.869,8.996,0.024330116439163215,8.962,8.936,60,60,57.217683333333326,56.641,57.461,0.214318193005418,57.445,57.445,60,60,60.471450000000026,60.219,60.812,0.17927844312546798,60.812,60.805,60,60,58.84233333333334,58.773,58.898,0.04444904401811505,58.879,58.891,60,60,52.67119999999999,52.617,52.738,0.03536818449646808,52.687,52.617,60,60,0.7252,0.624,0.786,0.04620066768906326,0.685,0.673,60,60,18.896416666666667,18.298,19.174,0.20945605838810266,18.927,19.135,60,60,1.4843000000000002,1.43,1.51,0.019172985939349883,1.485,1.509,60,60,30.26536666666667,0.0,93.136,29.160703581853102,65.004,64.956,valid,
504,3,90,2,100,0,UCI_HYDRAULIC_RIG_001,uci_hydraulic_cycle_matrix,UCI_TEST_RIG,HYDRAULIC_TEST_BENCH,2026-01-01T08:23:00Z,2026-01-01T08:23:01Z,6000,6000,172.6134166666685,140.17,189.88,21.32781288818635,144.98,145.16,6000,6000,122.82732749999994,0.0,165.56,56.78658495018837,119.94,119.98,6000,6000,1.0740838333333353,0.0,10.57,0.942471242786335,1.937,1.836,6000,6000,0.0,0.0,0.0,0.0,0.0,0.0,6000,6000,8.402755499999955,8.352,8.457,0.022354350939306055,8.392,8.417,6000,6000,8.360800833333293,8.309,8.417,0.02193121053745461,8.331,8.37,6000,6000,2631.2227000000407,2197.8,2853.4,284.83639746398876,2265.4,2262.2,600,600,3.2904033333333333,0.0,20.479,3.577642242317172,8.628,7.373,600,600,8.931756666666672,8.848,8.993,0.024227237852855923,8.942,8.928,60,60,57.28446666666663,56.781,57.52,0.2034586091806333,57.449,57.504,60,60,60.53123333333334,60.281,60.91,0.18407518422190314,60.844,60.91,60,60,58.868849999999995,58.703,58.977,0.05333578472473595,58.883,58.977,60,60,52.708166666666656,52.605,52.738,0.03322505010985323,52.684,52.695,60,60,0.7210666666666665,0.618,0.786,0.04896656301789325,0.702,0.662,60,60,18.84435,18.361,19.274,0.17561580031999935,18.956,19.104,60,60,1.4815166666666668,1.435,1.515,0.016417737066827434,1.494,1.5,60,60,30.40651666666667,0.0,94.843,29.381627777068886,64.956,64.985,valid,
505,3,90,2,100,0,UCI_HYDRAULIC_RIG_001,uci_hydraulic_cycle_matrix,UCI_TEST_RIG,HYDRAULIC_TEST_BENCH,2026-01-01T08:24:00Z,2026-01-01T08:24:01Z,6000,6000,172.6041000000013,140.27,189.92,21.33062565393863,145.13,145.14,6000,6000,122.80801149999976,0.0,165.65,56.78214326101344,119.84,120.16,6000,6000,1.064576999999998,0.0,10.5,0.9412759472151623,1.828,1.914,6000,6000,0.0,0.0,0.0,0.0,0.0,0.0,6000,6000,8.403230999999982,8.351,8.46,0.022223867553784946,8.433,8.373,6000,6000,8.361705666666609,8.303,8.415,0.021890650241222893,8.387,8.333,6000,6000,2629.675900000038,2197.8,2849.0,283.4895034428678,2261.8,2263.6,600,600,3.2849099999999978,0.0,20.479,3.5440407493832256,8.808,7.351,600,600,8.93188,8.858,9.001,0.023731362426214438,8.964,8.936,60,60,57.31033333333334,56.789,57.531,0.20149506169384335,57.516,57.531,60,60,60.58145000000001,60.336,60.934,0.19654373084785243,60.934,60.914,60,60,58.883816666666675,58.773,59.066,0.06475913433814567,58.957,59.047,60,60,52.714683333333305,52.684,52.738,0.01507775515668641,52.684,52.707,60,60,0.7206166666666667,0.628,0.799,0.04640576077135641,0.692,0.666,60,60,18.88831666666667,18.538,19.38,0.18632916851515255,19.19,19.38,60,60,1.4855333333333334,1.456,1.529,0.018228741197617485,1.512,1.524,60,60,30.31016666666667,0.0,94.073,29.22608141634458,64.985,65.103,valid,
506,3,90,2,100,0,UCI_HYDRAULIC_RIG_001,uci_hydraulic_cycle_matrix,UCI_TEST_RIG,HYDRAULIC_TEST_BENCH,2026-01-01T08:25:00Z,2026-01-01T08:25:01Z,6000,6000,172.58757500000175,140.2,189.66,21.349572579115648,145.13,145.19,6000,6000,122.82268716666661,0.0,165.56,56.75572718097509,120.19,120.02,6000,6000,1.0644614999999962,0.0,10.227,0.9437564415080292,1.867,1.859,6000,6000,0.0036954999999999987,0.0,0.854,0.040976545640550345,0.0,0.0,6000,6000,8.399003833333328,8.346,8.453,0.022221493748987606,8.385,8.434,6000,6000,8.357004666666603,8.307,8.417,0.022293589786748527,8.341,8.377,6000,6000,2629.4456000000337,2198.8,2861.8,284.8082638521919,2263.6,2259.8,600,600,3.2804883333333357,0.0,20.479,3.5288287036773336,8.351,7.479,600,600,8.924245000000004,8.823,9.006,0.02524871225992808,8.933,8.903,60,60,57.3265,56.785,57.543,0.22134837179187816,57.516,57.531,60,60,60.61361666666668,60.336,60.937,0.19846095049166884,60.926,60.914,60,60,58.959916666666686,58.863,59.094,0.08000302783818111,59.066,59.047,60,60,52.71761666666665,52.59,52.762,0.03161210434695784,52.687,52.738,60,60,0.7235666666666666,0.628,0.815,0.051352344414215,0.69,0.66,60,60,19.055116666666667,18.68,19.713,0.2808235522781599,19.404,19.404,60,60,1.501983333333334,1.462,1.566,0.028294152037974588,1.54,1.54,60,60,30.265466666666665,0.0,95.11,29.249544709460594,65.103,65.089,valid,
507,3,90,2,100,0,UCI_HYDRAULIC_RIG_001,uci_hydraulic_cycle_matrix,UCI_TEST_RIG,HYDRAULIC_TEST_BENCH,2026-01-01T08:26:00Z,2026-01-01T08:26:01Z,6000,6000,172.6206716666682,140.38,189.66,21.28976624084826,145.08,145.16,6000,6000,122.83883833333293,0.0,165.59,56.77171460027702,119.87,119.91,6000,6000,1.0638723333333349,0.0,10.047,0.939737275195726,1.867,1.937,6000,6000,0.0,0.0,0.0,0.0,0.0,0.0,6000,6000,8.399820166666675,8.353,8.454,0.021599511949539487,8.418,8.423,6000,6000,8.356254166666602,8.306,8.41,0.02158136214045647,8.373,8.374,6000,6000,2632.442266666739,2202.0,2855.0,284.30676986328325,2259.8,2263.8,600,600,3.2933216666666674,0.0,20.479,3.563290661560157,8.258,7.324,600,600,8.921204999999997,8.851,8.991,0.023967276835960182,8.928,8.953,60,60,57.36148333333335,56.809,57.543,0.20423312466159738,57.531,57.543,60,60,60.65364999999999,60.352,60.969,0.19618348597548077,60.961,60.937,60,60,59.00655000000001,58.867,59.082,0.06303628898351803,59.07,59.047,60,60,52.73811666666665,52.684,52.816,0.023739469863047855,52.699,52.727,60,60,0.7158333333333337,0.608,0.782,0.04748279498101433,0.691,0.651,60,60,19.100299999999994,18.534,19.547,0.19791723145920015,19.428,19.282,60,60,1.5067333333333337,1.467,1.552,0.018136830835853334,1.531,1.528,60,60,30.46053333333333,0.0,94.113,29.33647648621062,65.089,64.895,valid,
508,3,100,2,100,0,UCI_HYDRAULIC_RIG_001,uci_hydraulic_cycle_matrix,UCI_TEST_RIG,HYDRAULIC_TEST_BENCH,2026-01-01T08:27:00Z,2026-01-01T08:27:01Z,6000,6000,172.57670000000144,140.44,189.69,21.318916443925033,145.05,145.06,6000,6000,123.00536533333351,0.0,165.59,56.60454783106264,119.99,119.52,6000,6000,1.0682564999999977,0.0,10.398,0.9437933719990064,1.883,1.914,6000,6000,0.0,0.0,0.0,0.0,0.0,0.0,6000,6000,8.397695833333325,8.349,8.448,0.02180299393194175,8.437,8.376,6000,6000,8.353236666666618,8.304,8.403,0.02170147033093938,8.394,8.325,6000,6000,2631.9540666667494,2202.0,2851.8,284.77821744119353,2263.8,2263.6,600,600,3.2804933333333337,0.0,20.479,3.5233462515013816,8.407,7.385,600,600,8.918243333333338,8.829,8.986,0.024957743029316946,8.891,8.967,60,60,57.37176666666666,56.852,57.539,0.20113368239081758,57.539,57.516,60,60,60.674549999999975,60.391,61.02,0.1934119538661076,61.02,61.016,60,60,59.01498333333333,58.863,59.125,0.06686857630587902,59.043,59.121,60,60,52.764333333333305,52.695,52.82,0.03813875944169404,52.715,52.781,60,60,0.7188833333333335,0.614,0.786,0.05061188031854311,0.683,0.641,60,60,19.03185,18.454,19.368,0.21242353160528363,19.356,19.329,60,60,1.5000333333333333,1.447,1.532,0.018811253994249225,1.528,1.517,60,60,30.35073333333334,0.0,93.567,29.33966151403577,64.895,65.019,valid,
509,3,100,2,100,0,UCI_HYDRAULIC_RIG_001,uci_hydraulic_cycle_matrix,UCI_TEST_RIG,HYDRAULIC_TEST_BENCH,2026-01-01T08:28:00Z,2026-01-01T08:28:01Z,6000,6000,172.54804500000145,140.26,189.69,21.373414423109658,145.05,145.08,6000,6000,122.95899483333322,0.0,165.56,56.60243164949052,119.71,119.94,6000,6000,1.0658478333333303,0.0,10.562,0.9448607706912718,1.883,1.922,6000,6000,0.0014680000000000003,0.0,0.702,0.027660365603227613,0.0,0.0,6000,6000,8.398019666666647,8.347,8.453,0.02254495492094896,8.384,8.397,6000,6000,8.353107833333286,8.299,8.41,0.022518060510334354,8.339,8.344,6000,6000,2628.82526666671,2200.0,2853.0,284.864661492945,2263.6,2259.8,600,600,3.284305000000004,0.0,20.479,3.527434988009378,8.524,7.303,600,600,8.917035000000007,8.834,9.001,0.026863230699340886,8.922,8.915,60,60,57.378583333333346,56.824,57.598,0.21650289007869927,57.531,57.598,60,60,60.706016666666656,60.422,61.02,0.18854010872721536,61.016,61.016,60,60,59.02941666666667,58.863,59.164,0.0687006011536298,59.164,59.059,60,60,52.80611666666664,52.699,52.832,0.02611583821457274,52.707,52.789,60,60,0.7209166666666669,0.622,0.777,0.0438144360029875,0.666,0.685,60,60,18.9871,18.538,19.547,0.1986506771330611,19.291,19.157,60,60,1.4948,1.443,1.554,0.021446662258586942,1.526,1.512,60,60,30.39101666666667,0.0,93.699,29.296843323616475,65.019,64.974,valid,
510,3,100,2,100,0,UCI_HYDRAULIC_RIG_001,uci_hydraulic_cycle_matrix,UCI_TEST_RIG,HYDRAULIC_TEST_BENCH,2026-01-01T08:29:00Z,2026-01-01T08:29:01Z,6000,6000,172.56007500000152,140.38,189.73,21.324858120044198,144.92,145.11,6000,6000,122.98298549999997,0.0,165.62,56.588776373375154,119.68,119.81,6000,6000,1.0651200000000003,0.0,10.242,0.9471963318562033,1.891,1.812,6000,6000,0.004572666666666666,0.0,0.599,0.03653367174380464,0.0,0.0,6000,6000,8.396374833333335,8.344,8.452,0.022066660135911242,8.377,8.434,6000,6000,8.352343833333283,8.302,8.407,0.021898528174931296,8.329,8.389,6000,6000,2629.08700000004,2200.0,2851.0,283.8684654705675,2259.8,2265.4,600,600,3.2808833333333336,0.0,20.479,3.530097655232977,8.346,7.423,600,600,8.913326666666665,8.844,8.988,0.024866655178944683,8.884,8.918,60,60,57.42391666666668,56.852,57.652,0.19757850116926634,57.609,57.652,60,60,60.72161666666667,60.445,61.051,0.18830061537714773,61.043,61.051,60,60,59.053799999999995,58.945,59.207,0.06937512864547611,59.055,59.203,60,60,52.783950000000004,52.715,52.832,0.03383430462550622,52.789,52.793,60,60,0.7141666666666665,0.618,0.774,0.045897884692097074,0.704,0.652,60,60,19.13576666666667,18.751,19.665,0.2228723406481584,19.134,19.527,60,60,1.506466666666667,1.471,1.549,0.019968166756510662,1.506,1.545,60,60,30.33556666666666,0.0,94.402,29.162184582770003,64.974,64.94,valid,
511,3,100,2,100,0,UCI_HYDRAULIC_RIG_001,uci_hydraulic_cycle_matrix,UCI_TEST_RIG,HYDRAULIC_TEST_BENCH,2026-01-01T08:30:00Z,2026-01-01T08:30:01Z,6000,6000,172.53835000000166,140.34,189.99,21.339521941934056,144.95,144.94,6000,6000,122.93763166666662,0.0,165.64,56.619563152411594,119.63,119.81,6000,6000,1.0689428333333324,0.0,10.078,0.944174405914202,1.781,1.75,6000,6000,0.00015283333333333333,0.0,0.366,0.006494960050421017,0.0,0.0,6000,6000,8.397388166666714,8.344,8.451,0.02188569526536525,8.422,8.41,6000,6000,8.352087833333268,8.303,8.406,0.022076805691278737,8.387,8.359,6000,6000,2630.78116666672,2202.0,2852.0,284.70832183726696,2265.4,2265.4,600,600,3.2822883333333284,0.0,20.479,3.5204481225410866,8.809,7.385,600,600,8.916075000000006,8.814,8.983,0.025415072657716233,8.922,8.948,60,60,57.466150000000006,56.957,57.691,0.18709608018432397,57.676,57.648,60,60,60.760816666666685,60.5,61.086,0.18785817691218065,61.086,61.086,60,60,59.07190000000001,58.945,59.207,0.06605152072307328,59.207,59.121,60,60,52.81491666666663,52.781,52.84,0.013649724237193872,52.789,52.793,60,60,0.7128333333333331,0.626,0.78,0.04698220603181399,0.676,0.663,60,60,19.08545,18.751,19.518,0.18029095364466205,19.518,19.244,60,60,1.5034166666666666,1.468,1.542,0.018054805141583887,1.541,1.522,60,60,30.305700000000005,0.0,95.096,29.14591305902198,64.94,65.146,valid,
512,3,100,2,100,0,UCI_HYDRAULIC_RIG_001,uci_hydraulic_cycle_matrix,UCI_TEST_RIG,HYDRAULIC_TEST_BENCH,2026-01-01T08:31:00Z,2026-01-01T08:31:01Z,6000,6000,172.56637000000126,140.29,189.66,21.32512102163857,144.95,145.16,6000,6000,122.96797099999998,0.0,165.92,56.6292037437952,119.91,119.91,6000,6000,1.0748571666666638,0.0,10.617,0.9480348823337985,1.781,1.789,6000,6000,0.0,0.0,0.0,0.0,0.0,0.0,6000,6000,8.396750833333332,8.344,8.448,0.021920405257810974,8.422,8.384,6000,6000,8.350351833333297,8.298,8.402,0.021946267406578943,8.372,8.341,6000,6000,2628.4443000000288,2199.8,2855.4,283.78346135683563,2265.4,2261.8,600,600,3.2804983333333357,0.0,20.479,3.5228730392604937,8.412,7.345,600,600,8.911143333333339,8.809,8.982,0.026312925955560205,8.885,8.924,60,60,57.47419999999998,56.953,57.742,0.188281055691228,57.742,57.672,60,60,60.798133333333325,60.555,61.137,0.18640992432541129,61.129,61.129,60,60,59.109266666666684,59.031,59.219,0.05366748429036514,59.121,59.195,60,60,52.87246666666666,52.777,52.934,0.04838947450569952,52.777,52.867,60,60,0.7147666666666666,0.608,0.775,0.04627895032234259,0.693,0.671,60,60,18.933249999999994,18.656,19.468,0.21140655867509747,19.27,19.16,60,60,1.4966000000000006,1.464,1.549,0.01986155472092259,1.523,1.515,60,60,30.308133333333334,0.0,94.344,29.214526286036442,65.146,65.18,valid,
513,3,100,2,100,0,UCI_HYDRAULIC_RIG_001,uci_hydraulic_cycle_matrix,UCI_TEST_RIG,HYDRAULIC_TEST_BENCH,2026-01-01T08:32:00Z,2026-01-01T08:32:01Z,6000,6000,172.51454333333484,140.29,189.68,21.36203801925692,145.14,145.03,6000,6000,122.93928433333326,0.0,165.61,56.59796173333055,120.06,119.84,6000,6000,1.0711908333333298,0.0,10.648,0.9444897501988453,1.812,1.867,6000,6000,0.0,0.0,0.0,0.0,0.0,0.0,6000,6000,8.399374166666686,8.349,8.453,0.022143378713339188,8.402,8.375,6000,6000,8.351980666666593,8.297,8.408,0.022172525710248192,8.364,8.332,6000,6000,2626.8905000000454,2196.0,2847.8,284.5593153698258,2261.8,2261.6,600,600,3.286950000000002,0.0,20.479,3.518735209791682,8.457,7.465,600,600,8.916590000000014,8.834,9.009,0.02764342293178689,8.877,8.935,60,60,57.50183333333332,56.941,57.691,0.2042812257870004,57.66,57.68,60,60,60.82831666666665,60.574,61.168,0.19275931173327826,61.168,61.152,60,60,59.05354999999999,58.949,59.195,0.052421507101376545,59.195,59.082,60,60,52.84244999999999,52.801,52.906,0.030877793567436338,52.871,52.801,60,60,0.7113999999999998,0.619,0.762,0.04537833426139596,0.692,0.651,60,60,18.91445,18.44,19.172,0.16810200948596762,19.172,19.04,60,60,1.4912999999999998,1.452,1.523,0.015322853210432908,1.523,1.505,60,60,30.416650000000004,0.0,94.967,29.232446827446573,65.18,65.095,valid,
514,3,100,2,100,0,UCI_HYDRAULIC_RIG_001,uci_hydraulic_cycle_matrix,UCI_TEST_RIG,HYDRAULIC_TEST_BENCH,2026-01-01T08:33:00Z,2026-01-01T08:33:01Z,6000,6000,172.51216333333502,140.23,189.66,21.35699333506571,145.13,145.16,6000,6000,122.9278400000002,0.0,165.72,56.62131906110192,119.69,119.81,6000,6000,1.0759136666666618,0.0,10.539,0.9479002495131331,1.836,1.805,6000,6000,0.0,0.0,0.0,0.0,0.0,0.0,6000,6000,8.393926166666663,8.343,8.444,0.021865659525459158,8.382,8.411,6000,6000,8.34688699999996,8.299,8.395,0.021888141678186247,8.33,8.373,6000,6000,2625.543066666709,2196.0,2849.6,284.0652299286286,2261.6,2259.6,600,600,3.2845149999999994,0.0,20.479,3.519032509005953,8.493,7.429,600,600,8.908669999999994,8.837,8.995,0.02617332302294536,8.936,8.908,60,60,57.52741666666667,57.027,57.742,0.18247240717031993,57.73,57.691,60,60,60.852266666666665,60.574,61.164,0.19350048102832232,61.164,61.156,60,60,59.119800000000026,59.027,59.34,0.08676400878439774,59.047,59.289,60,60,52.82228333333333,52.793,52.906,0.01700158683188926,52.801,52.793,60,60,0.7159666666666666,0.632,0.779,0.04346748898740363,0.677,0.661,60,60,19.133083333333328,18.894,19.682,0.20570105770569813,19.112,19.575,60,60,1.5131166666666678,1.486,1.557,0.019242512668186284,1.513,1.557,60,60,30.418333333333333,0.0,93.918,29.210134567992426,65.095,65.065,valid,
515,3,100,2,100,0,UCI_HYDRAULIC_RIG_001,uci_hydraulic_cycle_matrix,UCI_TEST_RIG,HYDRAULIC_TEST_BENCH,2026-01-01T08:34:00Z,2026-01-01T08:34:01Z,6000,6000,172.5442100000013,140.29,189.69,21.348806946421448,145.09,145.06,6000,6000,122.94000799999978,0.0,165.98,56.62648329792976,120.05,119.83,6000,6000,1.066038999999997,0.0,10.516,0.9412457745351884,1.828,1.945,6000,6000,0.0084775,0.0,3.697,0.1200436111246463,0.0,0.0,6000,6000,8.392311999999977,8.341,8.443,0.02212358239864627,8.386,8.387,6000,6000,8.343525499999942,8.292,8.401,0.02202695048135166,8.358,8.344,6000,6000,2625.8299666666912,2196.0,2847.6,284.1423022770858,2259.6,2257.8,600,600,3.2787416666666678,0.0,20.479,3.5392908726748575,8.738,7.381,600,600,8.904041666666666,8.826,8.976,0.02513183796212446,8.931,8.949,60,60,57.520950000000006,57.02,57.773,0.19822204849227726,57.699,57.773,60,60,60.86516666666666,60.582,61.168,0.1894523030771675,61.168,61.164,60,60,59.162066666666696,59.039,59.309,0.08530063815738098,59.281,59.207,60,60,52.89983333333331,52.793,52.926,0.022006290831445507,52.793,52.883,60,60,0.7117166666666669,0.622,0.766,0.045292305503839246,0.684,0.652,60,60,18.94983333333333,18.593,19.573,0.2389762179974434,19.422,19.138,60,60,1.50235,1.465,1.555,0.02246792440610931,1.547,1.517,60,60,30.30720000000001,0.0,95.14,29.256056118696844,65.065,65.205,valid,
516,3,100,2,100,0,UCI_HYDRAULIC_RIG_001,uci_hydraulic_cycle_matrix,UCI_TEST_RIG,HYDRAULIC_TEST_BENCH,2026-01-01T08:35:00Z,2026-01-01T08:35:01Z,6000,6000,172.53629333333467,140.24,189.71,21.36124946073402,144.98,145.06,6000,6000,122.92674549999994,0.0,165.52,56.59477678358896,119.89,119.81,6000,6000,1.0683365000000007,0.0,10.406,0.9470599278920631,1.922,1.977,6000,6000,0.0005915,0.0,0.695,0.015832437339062776,0.0,0.0,6000,6000,8.394653666666645,8.344,8.45,0.021898621984720732,8.413,8.382,6000,6000,8.345700833333355,8.293,8.403,0.021743285424449185,8.363,8.332,6000,6000,2625.8654000000274,2196.0,2847.8,284.702348475347,2257.8,2259.6,600,600,3.277175000000003,0.0,20.479,3.5274777305615523,8.238,7.366,600,600,8.909093333333336,8.833,8.978,0.02553268138262281,8.905,8.909,60,60,57.54296666666666,57.035,57.77,0.19981219713594578,57.68,57.77,60,60,60.890016666666675,60.598,61.168,0.19403280271921408,61.168,61.164,60,60,59.135083333333334,59.055,59.234,0.049753389005314876,59.207,59.234,60,60,52.86796666666665,52.812,52.922,0.03737077924318544,52.871,52.883,60,60,0.7091333333333335,0.622,0.765,0.044797649252288595,0.683,0.65,60,60,18.922716666666666,18.633,19.174,0.14524918292796996,19.081,19.057,60,60,1.5054166666666673,1.476,1.532,0.015376949143824033,1.523,1.518,60,60,30.28844999999998,0.0,93.676,29.15555517228642,65.205,65.172,valid,
